Time_s,Signal
0.0,-0.523174573593357
0.0099999999999999,0.3527523741092212
0.0199999999999998,-0.076125201769829
0.0299999999999997,0.0989796390248327
0.0399999999999996,-0.0872762324829788
0.049999999999999496,0.0322010802869857
0.0599999999999994,-0.0509172590482784
0.0699999999999993,-0.0148868828553425
0.0799999999999992,-0.0692824445737061
0.0899999999999991,0.0097732197797881
0.09999999999999899,-0.0709998080459516
0.10999999999999889,-0.0293289987245704
0.1199999999999988,-0.0472703277378007
0.1299999999999987,-0.0104452381942891
0.1399999999999986,-0.0806828138271691
0.1499999999999985,-0.0255262545333516
0.1599999999999984,-0.0342122864027939
0.1699999999999983,-0.0246670616940638
0.1799999999999982,-0.0428230169558506
0.1899999999999981,0.0073847343211139
0.19999999999999798,-0.0120462339895951
0.20999999999999788,0.0176018781455903
0.21999999999999778,0.0473764404846799
0.22999999999999768,0.0900157557170176
0.2399999999999976,0.0935631103930622
0.2499999999999975,0.1606422113405859
0.2599999999999974,0.1817523630639501
0.2699999999999973,0.1915668627454478
0.2799999999999972,0.1908090874059637
0.2899999999999971,0.2077417551080696
0.299999999999997,0.1471731643502598
0.3099999999999969,0.1131532030509689
0.3199999999999968,0.0666501381420793
0.3299999999999967,0.0797457055679881
0.3399999999999966,0.0001980876224982
0.3499999999999965,0.0180477098608726
0.3599999999999964,0.0015519612867397
0.3699999999999963,-0.0154541274672016
0.3799999999999962,-0.0253559236574185
0.38999999999999607,0.0021753584037565
0.39999999999999597,-0.0373571815512078
0.40999999999999587,-0.0375752755450546
0.41999999999999577,-0.0083703253921663
0.42999999999999566,0.0040311007902439
0.43999999999999556,-0.0334430460237989
0.44999999999999546,-0.01359365377476
0.45999999999999536,-0.0056401550447556
0.46999999999999525,-0.0218421539740643
0.4799999999999952,-0.0515144086015112
0.4899999999999951,-0.0101650024053841
0.499999999999995,-0.0513255310762572
0.5099999999999949,-0.0609859604599148
0.5199999999999948,-0.0233954069945162
0.5299999999999947,-0.0278095170229522
0.5399999999999946,-0.073363546117391
0.5499999999999945,-0.042566740995458
0.5599999999999944,-0.0308924735111639
0.5699999999999943,-0.061649786755828
0.5799999999999942,-0.0619556390221232
0.5899999999999941,-0.0331029466824654
0.599999999999994,-0.0570998180651452
0.6099999999999939,-0.0702093768797831
0.6199999999999938,-0.0512337293061017
0.6299999999999937,-0.0487103096500411
0.6399999999999936,-0.0797443094666195
0.6499999999999935,-0.0458701433665645
0.6599999999999934,-0.0430733648922107
0.6699999999999933,-0.0750794064762049
0.6799999999999932,-0.0612750636342416
0.6899999999999931,-0.0098546623234861
0.699999999999993,-0.020408896719045
0.7099999999999929,-0.0029071825694178
0.7199999999999928,0.0126877207081512
0.7299999999999927,0.0404552354583771
0.7399999999999926,0.0385956184529655
0.7499999999999925,0.0399243544182421
0.7599999999999923,0.0216456581125751
0.7699999999999922,0.0061290340872877
0.7799999999999921,-0.0042929257075658
0.789999999999992,0.0045014059330861
0.7999999999999919,-0.0192324933488463
0.8099999999999918,-0.0393109439414425
0.8199999999999917,-0.0118462922878307
0.8299999999999916,-0.0171535915631644
0.8399999999999915,-0.0339833735918257
0.8499999999999914,0.0085992475233224
0.8599999999999913,0.0091624661465355
0.8699999999999912,0.0364224656378876
0.8799999999999911,0.1144733109005159
0.889999999999991,0.2861791059289961
0.8999999999999909,0.5675310248162467
0.9099999999999908,0.6968860479533524
0.9199999999999907,0.4954109221558007
0.9299999999999906,0.2792178250932155
0.9399999999999905,0.1278239387577676
0.9499999999999904,0.0172574880971929
0.9599999999999904,0.0092055458687704
0.9699999999999903,-0.0416624835895124
0.9799999999999902,-0.0452396206260883
0.9899999999999901,-0.0415387891332786
0.99999999999999,-0.0726817763612175
1.0099999999999898,-0.0718731677177296
1.0199999999999898,-0.0547471414423829
1.0299999999999896,-0.0484646021201712
1.0399999999999896,-0.0808653046693308
1.0499999999999894,-0.078668034939915
1.0599999999999894,-0.0647763923391619
1.0699999999999892,-0.0798318038963872
1.0799999999999892,-0.0873082006003534
1.089999999999989,-0.0452472125007183
1.099999999999989,-0.0566643966830408
1.1099999999999888,-0.0545539272736378
1.1199999999999888,-0.0334388718431336
1.1299999999999886,-0.0410945705044489
1.1399999999999886,-0.0392227593288953
1.1499999999999884,-0.0061710366959582
1.1599999999999884,0.0043338473286818
1.1699999999999882,0.0182159443964681
1.1799999999999882,0.0549434295015451
1.189999999999988,0.1033542292192114
1.199999999999988,0.1231008565014308
1.2099999999999878,0.1277131116071738
1.2199999999999878,0.1565493336294084
1.2299999999999875,0.1444132517686484
1.2399999999999876,0.0966968254107732
1.2499999999999873,0.08768827879246
1.2599999999999874,0.065258652596588
1.2699999999999871,0.0250307780445484
1.2799999999999871,-0.0043719777186717
1.2899999999999872,0.0105135840730159
1.299999999999987,-0.0359286991473996
1.309999999999987,-0.0339380702164333
1.3199999999999867,-0.0124333672231175
1.3299999999999867,-0.032597211033048
1.3399999999999865,-0.0518373163769884
1.3499999999999865,-0.0402022924243633
1.3599999999999863,-0.0276325303817438
1.3699999999999863,-0.0431666485772375
1.3799999999999861,-0.0567067279816926
1.3899999999999861,-0.0273132828431539
1.399999999999986,-0.0388388216636087
